caseId,dateDecision,decisionType,usCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,91,JHarlan2,3,1,2,2,96,
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,78,HLBlack,1,1,2,2,,
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,81,WODouglas,3,2,2,2,,
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,94,PStewart,2,2,1,1,,
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,92,WJBrennan,3,2,2,2,,
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,95,BRWhite,1,1,2,2,,
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,90,EWarren,1,1,2,2,,
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,88,TCClark,1,2,2,2,,
"1962-148","1963-06-17",1,374 U.S. 203,1962,1408,Warren,142,"SCHOOL DISTRICT OF ABINGTON TOWNSHIP, PENNSYLVANIA, et al. v. SCHEMPP et al.","1963-02-27",,21,45,202,,2,,,1,109,,109,,0,1,,2,3,2,0,0,0,0,30170,3,2,0,2,,2,203,,88,90,1,8,1,96,AJGoldberg,3,2,2,2,,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,91,JHarlan2,2,2,1,1,,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,78,HLBlack,1,1,2,2,,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,81,WODouglas,1,1,2,2,,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,94,PStewart,2,1,1,1,91,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,92,WJBrennan,1,2,2,2,,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,95,BRWhite,,,,,,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,90,EWarren,1,1,2,2,,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,88,TCClark,1,1,2,2,,
"1962-149","1963-06-17",1,374 U.S. 321,1962,1408,Warren,83,UNITED STATES v. PHILADELPHIA NATIONAL BANK et al.,"1963-02-20",,27,,113,,2,,,0,109,,109,,0,1,,1,1,4,0,1,0,0,80020,8,2,0,4,,3,310,,92,90,1,6,2,96,AJGoldberg,4,2,2,2,,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,91,JHarlan2,2,2,1,1,,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,78,HLBlack,1,1,2,2,,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,81,WODouglas,4,2,2,2,,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,94,PStewart,4,2,2,2,,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,92,WJBrennan,1,2,2,2,,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,95,BRWhite,2,1,1,1,91,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,90,EWarren,1,1,2,2,,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,88,TCClark,1,1,2,2,,
"1962-150","1963-06-17",1,374 U.S. 398,1962,1408,Warren,526,"SHERBERT v. VERNER et al., MEMBERS OF SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION, et al.","1963-04-24",,248,,4,48,2,117,48,0,302,48,300,48,0,1,2,1,3,4,0,1,0,0,30160,3,2,0,2,,2,202,,92,90,1,7,2,96,AJGoldberg,1,1,2,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,91,JHarlan2,1,1,1,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,78,HLBlack,1,1,1,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,81,WODouglas,4,1,1,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,94,PStewart,1,2,1,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,92,WJBrennan,4,2,1,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,95,BRWhite,1,1,1,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,90,EWarren,1,1,1,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,88,TCClark,1,1,1,2,,
"1962-151","1963-06-17",1,374 U.S. 424,1962,1408,Warren,392,"HEAD, DOING BUSINESS AS LEA COUNTY PUBLISHING CO., et al. v. NEW MEXICO BOARD OF EXAMINERS IN OPTOMETRY","1963-04-15",,190,,4,36,2,,,0,302,36,300,36,0,1,2,1,1,2,0,0,0,0,100120,10,1,0,2,,1,111,,94,90,1,9,0,96,AJGoldberg,1,1,1,2,,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,91,JHarlan2,2,1,1,1,88,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,78,HLBlack,1,1,2,2,,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,81,WODouglas,1,1,2,2,,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,94,PStewart,2,1,1,1,88,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,92,WJBrennan,1,1,2,2,,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,95,BRWhite,2,1,1,1,88,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,90,EWarren,1,1,2,2,,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,88,TCClark,2,2,1,1,,
"1962-152","1963-06-17",1,374 U.S. 449,1962,1408,Warren,248,"ROSENBERG, DISTRICT DIRECTOR, IMMIGRATION AND NATURALIZATION SERVICE, v. FLEUTI","1963-03-26",,368,,106,,1,7,,0,51,,29,,0,11,8,1,1,5,0,1,0,0,20110,2,2,0,4,3,3,344,,96,90,1,5,4,96,AJGoldberg,1,2,2,2,,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,91,JHarlan2,2,1,1,1,95,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,78,HLBlack,1,1,2,2,,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,81,WODouglas,1,1,2,2,,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,94,PStewart,2,1,1,1,95,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,92,WJBrennan,1,1,2,2,,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,95,BRWhite,2,2,1,1,,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,90,EWarren,1,1,2,2,,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,88,TCClark,2,1,1,1,95,
"1962-153","1963-06-17",1,374 U.S. 469,1962,1408,Warren,39,"GASTELUM-QUINONES v. KENNEDY, ATTORNEY GENERAL","1963-03-19",,106,,1,,1,7,,0,55,,32,,0,12,2,1,1,3,0,1,0,0,20110,2,2,0,4,,3,344,,96,90,1,5,4,96,AJGoldberg,1,2,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,91,JHarlan2,4,2,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,78,HLBlack,1,1,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,81,WODouglas,1,1,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,94,PStewart,1,1,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,92,WJBrennan,1,1,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,95,BRWhite,1,1,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,90,EWarren,1,1,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,88,TCClark,1,1,2,2,,
"1962-154","1963-06-10",2,374 U.S. 97,1962,1408,Warren,20,RANDOLPH et al. v. VIRGINIA,,,223,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20080,2,2,0,3,,,,,,90,1,9,0,96,AJGoldberg,1,1,2,2,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,90,EWarren,1,1,2,2,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,78,HLBlack,1,1,2,2,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,81,WODouglas,1,1,2,2,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,88,TCClark,7,3,,1,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,91,JHarlan2,7,3,,1,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,92,WJBrennan,1,1,2,2,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,94,PStewart,1,1,2,2,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,95,BRWhite,1,1,2,2,,
"1962-155","1963-06-10",2,374 U.S. 101,1962,1408,Warren,362,MARCHESE v. UNITED STATES et al.,,,100,,27,,1,,,0,51,,29,,0,12,,1,1,5,0,1,0,0,10020,1,2,0,3,,,,,,90,1,7,2,96,AJGoldberg,1,1,2,2,,
"1962-156","1963-06-17",2,374 U.S. 498,1962,1408,Warren,48 M,DEARHART v. VIRGINIA.,,,100,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20320,2,2,0,3,,,,,,90,1,7,2,91,JHarlan2,2,3,1,1,,
"1962-156","1963-06-17",2,374 U.S. 498,1962,1408,Warren,48 M,DEARHART v. VIRGINIA.,,,100,,28,55,1,,,0,302,55,300,55,0,12,,1,1,5,0,1,0,0,20320,2,2,0,3,,,,,,90,1,7,2,78,HLBlack,1,1,2,2,,
